textid,words,sylls,ltrvec,perf,isrhymed
1490,equality thee thee thought brought thee sought descending own blending one men ken meet feet,y ee ee ought ought ee ought ing own ing one en en eet eet,A A A B B A B C D C D E E F F,1 0 0 1 1 0 1 1 1 1 0 1 1 1 1,1
1491,mountains fountains woman borrow sorrow human morrow,ins ins an ow ow an ow,A A B C C B C,0 0 1 1 1 1 1,1
1492,tears die fears lie dominion pinion space embrace,ars ie ars ie ion ion ace ace,A B A B C C D D,0 1 0 1 0 0 1 1,1
1493,glowing flowing dreaming beast feast steaming ceased madness air gladness there cull beautiful poesy free,ing ing ing east east ing eased ess air ess ere ull ul y ee,A A A B B A B C D C D E E F F,1 1 1 1 1 1 1 1 1 1 1 1 0 1 0,1
1494,nations constellations cars more shore stars roar wildernesses oceans tresses emotions fear hear fanes reigns,ons ons ars ore ore ars oar es ans es ons ear ear anes igns,A A B C C B C D E D A F F G H,0 0 0 1 1 0 1 0 0 0 0 1 1 0 0,1
1495,entwining throng shining prolong belong speech among teach reach,ing ong ing ong ong eech ong each each,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1496,sweeps lake sleeps wake make blue partake flew grew,eps ake eps ake ake ue ake ew ew,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1497,then sea mountainglen free cypresstree flame liberty name frame,en ea en ee ee ame y ame ame,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1498,mother smiles other reconciles beguiles weep isles deep creep,er iles er iles iles eep isles eep eep,A B A B B C D C C,0 0 0 0 0 1 0 1 1,1
1499,gore pollute store fruit root yet transmute set wet,ore ute ore uit oot yet ute et et,A B A B B C B C C,1 1 1 1 0 0 1 1 1,1
1500,shrine mind divine unwind kind refrain reclined plain main,ine ind ine ind ind ain ined ain ain,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1501,talk strains walk chains disdains mist plains rest blessed,alk ins alk ins ins ist ins est essed,A B A B B C B D D,1 0 1 0 0 1 0 1 1,1
1502,sea themes me gleams dreams lapped beams wrapped snapped,ea emes e ams ams apped ams apped apped,A B A C C D C D D,1 0 1 0 0 0 0 0 0,1
1503,wall why fall by cry shrieks driventumultuously cheeks seeks,all y all y y eks y eks eks,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1504,danger arms stranger arms charms swept alarms lept wept,er arms er arms arms ept arms ept ept,A B A B B C B C C,0 0 0 0 0 1 0 1 1,1
1505,fire now higher woe below waterfalls glow intervals falls,ire ow er oe ow alls ow als alls,A B C B B D B E D,1 1 0 1 1 0 1 0 0,1
1506,done beheld sun repelled quelled despair withheld there oerbear,one eld un elled uelled air eld ere ear,A B A B C D B D D,1 1 0 1 0 1 1 1 1,1
1507,cataract strive compact drive rive plain alive stain rain,act ive act ive ive ain ive ain ain,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1508,prey deep array sweep reap while keep smile volcanoisle,ey eep ay eep eap ile eep ile oisle,A B A B B C B C D,1 1 1 1 1 1 1 1 0,1
1509,spread sight dead light flight heard might stirred recurred,ead ight ead ight ight eard ight irred urred,A B A B B C B D E,1 1 1 1 1 1 1 0 0,1
1510,made still shade fill will overthrown hill down strown,ade ill ade ill ill own ill own own,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1511,found pine around divine mine ardently line cry die,ound ine ound ine ine y ine y ie,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1512,heaven down driven overthrown bone shaft thrown laughed waft,en own en own one aft own aughed aft,A B A B B C B C C,1 1 1 1 0 1 1 1 1,1
1513,shelter men welter glen fen waged when raged engaged,er en er en en aged en aged aged,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
1514,found instrument ground sent rent best present rest invest,ound ent ound ent ent est ent est est,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1515,almost knew host drew grew ever overthrew river ever,ost ew ost ew ew er ew er er,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1516,kind blood behind good stood hair strewed care unaware,ind ood ind ood ood air ewed are are,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1517,midst fell sheddst dell befell there horrible stare air,idst ell eddst ell ell ere ible are air,A B C B B D E D D,1 1 0 1 1 1 0 0 0,1
1518,hanging bane twanging stain pain death plain seethe wreath,ing ane ing ain ain eath ain eethe eath,A B A B B C B D C,1 1 1 1 1 1 1 0 1,1
1519,firm day term ray array bands lay hands brands,irm ay erm ay ay ands ay ands ands,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1520,came speed frame bleed steed white recede might bright,ame eed ame eed eed ite ede ight ight,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1521,rose course flows force horse swayed source said obeyed,ose ourse ows orce orse ayed ource aid eyed,A B A B B C B C C,1 1 1 1 1 0 1 0 0,1
1522,sword head word fled dispread blast spread fast passed,ord ead ord ed ead ast ead ast assed,A B A B B C B C C,1 1 1 0 1 1 1 1 1,1
1523,dust spray gust away alway crest ray breast arrest,ust ay ust ay ay est ay east est,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1524,ocean panted motion haunted enchanted solitude implanted stood flood,ean anted ion aunted anted ude anted ood ood,A B C D B E B E E,1 0 0 0 0 1 0 0 0,1
1525,seenanother night other alight light pale delight quail fail,er ight er ight ight ale ight ail ail,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1526,rested reposing invested unclosing losing king choosing spring wing,ested ing ested ing ing ing ing ing ing,A B A B B B B B B,0 1 0 1 1 1 1 1 1,1
1527,pursuer steed pure weed feed led need bed dispread,uer eed ure eed eed ed eed ed ead,A B C B B B B B B,0 1 1 1 1 1 1 0 0,1
1528,portal now immortal go below roof grow woof moonproof,al ow al o ow oof ow oof oof,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1529,made recess shade dress loneliness wheneer caress there air,ade ess ade ess ess eer ess ere air,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1530,dream fair stream bear air devotion there ocean commotion,eam air eam ear air ion ere ean ion,A B A B B C B D C,1 1 1 1 1 0 1 1 0,1
1531,wrapped overthrow snapped now below atmosphere flow there air,apped ow apped ow ow ere ow ere air,A B A B B C B C C,0 1 0 1 1 1 1 1 0,1
1532,causes tears pauses years fears frames endears names claims,es ars es ars ars ames ars ames ims,A B A B B C B C D,0 0 0 0 0 0 0 0 0,1
1533,pass rent morass sent lent song bent among tongue,ass ent ass ent ent ong ent ong ue,A B A B B C B C D,1 1 1 1 1 1 1 1 1,1
1534,sate ties weight eyes lies reposes ecstasies roses uncloses,ate ies eight eyes ies es ies es es,A B A C B D B D D,1 0 0 0 0 0 0 0 0,1
1535,returned interval burned fall all deep befall leap sleep,urned al urned all all eep all eap eep,A B A B B C B C C,0 1 0 0 0 1 0 1 1,1
1536,thus one us gone oblivion now sun know below,us one us one ion ow un ow ow,A B A B C D B D D,1 1 1 1 0 1 0 1 1,1
1537,clasps limb gasps swim dim control climb roll soul,asps imb asps im im ol imb oll oul,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1538,unseen mortality green lie sky fled high spread overhead,een y een ie y ed igh ead ead,A B A B B C B C C,1 1 1 1 1 1 0 1 1,1
1539,moon chill strewn still fill look hill strook shook,oon ill ewn ill ill ook ill ook ook,A B C B B D B D D,1 1 0 1 1 1 1 1 1,1
1540,communion rite union unite night sprung might long strong,ion ite ion ite ight ung ight ong ong,A B A B B C B C C,0 1 0 1 1 1 1 0 0,1
1541,those love interpose move grove nile dove awhile smile,ose ove ose ove ove ile ove ile ile,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1542,dissever plants ever haunts enchants springing wants flinging swinging,er ants er unts ants ing ants ing ing,A B A C B D B D D,0 0 0 0 0 1 0 1 1,1
1543,were fell air befell horrible sown well lone gone,ere ell air ell ible own ell one one,A B A B C D B D D,1 1 0 1 0 1 1 0 0,1
1544,awaken mane shaken rein pain caress again express tenderness,en ane en ein ain ess ain ess ess,A A A A A B A B B,1 0 1 0 0 1 0 1 1,1
1545,bestrode night rode unite might rain white again plain,ode ight ode ite ight ain ite ain ain,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1546,he red exultingly tread spread joyously sped descry victory,e ed y ead ead y ed y y,A B A B B A B A A,1 1 0 1 1 0 1 0 0,1
1547,wood fed blood dead fled sky overhead lie confusedly,ood ed ood ead ed y ead ie y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1548,marketplace stare face air where taste there haste waste,ace are ace air ere aste ere aste aste,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1549,woman she human misery me laughed glee quaffed draught,an e an y e aughed ee uaffed aught,A B A B B C B D E,1 1 1 0 1 0 1 0 1,1
1550,dry brother lie other mother thither smother wither together,y er ie er er er er er er,A B A B B B B B B,1 0 1 0 0 0 0 0 0,1
1551,flashes dell gashes tell well paramour fell door more,ashes ell ashes ell ell our ell oor ore,A B A B B C B C C,0 1 0 1 1 1 1 0 0,1
1552,strength hearth length earth mirth desolate dearth state sate,ength earth ength earth irth ate earth ate ate,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1553,high eat die feet meet she defeat sympathy me,igh eat ie eet eet e eat y e,A B A B B A B A A,1 1 1 1 1 0 1 1 0,1
1554,striven me heaven pallidrapidly sea gray see alway day,en e en y ea ay ee ay ay,A B A B B C B C C,1 1 1 0 1 1 1 1 1,1
1555,pale cast fail embraced taste behind waste unbind reclined,ale ast ail aced aste ind aste ind ined,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
1556,bosom share blossom air there spirit atmosphere it inherit,om are om air ere it ere it it,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1557,ray storm play warm charm deep disarm sleep steep,ay orm ay arm arm eep arm eep eep,A B A B B C B C C,1 1 1 0 0 1 0 1 1,1
1558,madness mood gladness solitude pursued cheek flood speak wake,ess ood ess ude ued eek ood eak ake,A B A B B C B C C,1 1 1 0 0 1 1 1 0,1
1559,endurance heart assurance impart start firm depart term infirm,ance eart ance art art irm art erm irm,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1560,thralls they halls alway day lute lay mute pollute,alls ey alls ay ay ute ay ute ute,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1561,loveliness power passionless bower tore flame bore became name,ess er ess er ore ame ore ame ame,A B A B C D C D D,1 0 1 0 1 1 1 1 1,1
1562,agony delight imagery night light day sight lay away,y ight y ight ight ay ight ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1563,power gave bore save wave beneath slave breathe underneath,er ave ore ave ave eath ave eathe eath,A B C B B D B D D,0 1 1 1 1 1 1 0 1,1
1564,throne sent grown instrument bent infancy meant he sea,one ent own ent ent y eant e ea,A B A B B C B C C,1 1 1 1 1 1 0 1 0,1
1565,stroke seas broke breeze symplegades there knees her air,oke eas oke eeze ades ere ees er air,A B A B C D B D D,1 0 1 0 0 1 0 0 0,1
1566,plain wood main flood brood wonder pursued under thunder,ain ood ain ood ood er ued er er,A B A B B C B C C,1 1 1 1 1 0 0 0 0,1
1567,redoubling driven bubbling riven heaven inwoven even cloven oven,ing en ing en en en en en en,A B A B B B B B B,1 1 1 1 1 1 1 1 1,1
1568,cave sea wave perpetually flee cell high inaccessible fell,ave ea ave y ee ell igh ible ell,A B A B B C B D C,1 1 1 0 1 1 0 0 1,1
1569,paven sand engraven hand command gate stand state create,en and en and and ate and ate eate,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1570,prey awhile day while isle taught smile sought brought,ey ile ay ile isle aught ile ought ought,A B A B B C B C C,1 1 1 1 0 1 1 1 1,1
1571,creeping air sleeping fair there bore were wore core,ing air ing air ere ore ere ore ore,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1572,fleeing air being bear lair long despair among throng,eing air eing ear air ong air ong ong,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1573,mother dreamed another seemed deemed rain streamed pain lain,er eamed er eemed eemed ain eamed ain ain,A B A C C D B D D,0 0 0 0 0 1 0 1 1,1
1574,birth thine earth mine divine swift repine uplift shift,irth ine earth ine ine ift ine ift ift,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1575,tenderness tears oppress years appears love fears approve clove,ess ars ess ars ars ove ars ove ove,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
1576,soon wave moon cave gave hand pave command understand,oon ave oon ave ave and ave and and,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1577,me sweet be meet beat day retreat play way,e eet e eet eat ay eat ay ay,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1578,grown delight down night bright high flight fantasy misery,own ight own ight ight igh ight y y,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1579,diver bore quiver before yore gone more alone moan,er ore er ore yore one ore one oan,A B A B C D B D D,0 1 0 1 0 1 1 1 0,1
1580,methought vein thought pain again turned fain yearned unreturned,ought ein ought ain ain urned ain earned urned,A B A B B C B D C,1 1 1 1 1 0 1 0 0,1
1581,me beast memory feast possessed one blessed alone moan,e east y east essed one essed one oan,A B A B B C B C C,1 1 0 1 0 1 0 1 0,1
1582,years made tears shade preyed even played heaven driven,ars ade ars ade eyed en ayed en en,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1583,thing boat wing float note him throat swim dim,ing oat ing oat ote im oat im im,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1584,strength rose length those woes cave knows save grave,ength ose ength ose oes ave ows ave ave,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1585,dead be spread free me sought imagery taught brought,ead e ead ee e ought y aught ought,A B A B B C B C C,1 1 1 1 1 1 0 0 1,1
1586,made departed shade imparted fearlesshearted mind darted behind wind,ade arted ade arted earted ind arted ind ind,A B A B C D B D D,1 0 1 0 0 1 0 1 1,1
1587,grew cave through gave wave are grave fear sphere,ew ave ough ave ave are ave ear ere,A B C B B D B D D,1 1 1 1 1 1 1 1 1,1
1588,range thought change wrought taught melodies caught eyes harmonize,ange ought ange ought aught ies aught eyes ize,A B A B B C B D C,1 1 1 1 0 0 0 0 0,1
1589,will plain fill again main we lain free prophecy,ill ain ill ain ain e ain ee y,A B A B B C B C C,1 1 1 1 1 1 1 1 0,1
1590,slaves ministries waves rise eyes grew surprise drew anew,aves ies aves ise eyes ew ise ew ew,A B A B C D B D D,0 0 0 0 0 1 0 1 1,1
1591,earth morn birth scorn uptorn interspersed corn nursed burst,earth orn irth orn orn ersed orn ursed urst,A B A B B C B D E,1 1 1 1 1 0 1 0 1,1
1592,recompense profound impotence sound bound well found tell irresistible,ense ound ence ound ound ell ound ell ible,A B A B B C B C D,0 1 0 1 1 1 1 1 0,1
1593,flare yet there violet wet uprise met skies rise,are yet ere et et ise et ies ise,A B A B B D B D D,1 0 1 1 1 1 1 1 1,1
1594,rent cracked continent wracked cataract flood sacked abode broad,ent acked ent acked act ood acked ode oad,A B A B B C B D C,1 0 1 0 0 1 0 1 1,1
1595,sea stone tumultuously deepanon lone oceanspray shone play way,ea one y on one ay one ay ay,A B A B B C B C C,1 1 0 0 1 1 1 1 1,1
1596,wind hover unbind over discover fed cover dread spread,ind er ind er er ed er ead ead,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
1597,crag rowed jag flowed abode heard stood stirred word,ag owed ag owed ode eard ood irred ord,A B A B B D C E E,1 0 1 0 0 1 0 0 1,1
1598,gazing behold blazing gold withhold steadily cold sea destiny,ing old ing old old y old ea y,A B A B B C B C C,1 1 1 1 1 1 1 0 1,1
1599,stood said pursued dead bed replied maid bride beside,ood aid ued ead ed ied aid ide ide,A B A B B C B C C,1 1 0 0 0 0 1 0 0,1
1600,stream near gleam fear rear light wear night delight,eam ear eam ear ear ight ear ight ight,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1601,home shore come oer door good power mood solitude,ome ore ome oer oor ood er ood ude,A B A C B D E D D,1 1 1 0 0 1 0 1 0,1
1602,give know live show flow free snow necessity tyranny,ive ow ive ow ow ee ow y y,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1603,stood upthrown mood own shown faith thereon death wrath,ood own ood own own aith eon eath ath,A B A B B C D E C,1 1 1 1 1 0 0 1 1,1
1604,seen things between kings brings heel stings feel steel,een ings een ings ings eel ings eel eel,A B A B B C B C C,1 0 1 0 0 1 0 1 1,1
1605,wrong pain among stain bane hate vain state desolate,ong ain ong ain ane ate ain ate ate,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1606,frail moon avail throne thereon plough one bow woe,ail oon ail one eon ough one ow oe,A B A B C D B D D,1 1 1 0 0 1 0 1 0,1
1607,holy shade folly made betrayed known laid thrown own,y ade y ade ayed own aid own own,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1608,men waves can caves saves good graves mood blood,en aves an aves aves ood aves ood ood,A B C B B D B D D,1 0 1 0 0 1 0 1 1,1
1609,lot none thought down alone woe one bow know,ot one ought own one oe one ow ow,A B C B B D B D D,1 1 1 1 1 1 1 1 1,1
1610,now another low brother mother fountaincells other dwells wells,ow er ow er er ells er ells ells,A B A B B C B C C,1 0 1 0 0 0 0 0 0,1
1611,weave slavery live be captivity ruin fee pursuing undoing,eave y ive e y uin ee uing oing,A B A B B D B E F,1 1 0 1 1 0 0 0 0,1
1612,become scorn home worn adorn know born woe flow,ome orn ome orn orn ow orn oe ow,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1613,will glory fill hoary promontory moon transitory alone gone,ill y ill y y oon y one one,A B A B B C B C C,1 1 1 1 1 1 1 0 0,1
1614,hearts frame darts name shame old fame bold behold,arts ame arts ame ame old ame old old,A B A B B C B C C,0 1 0 1 1 1 1 1 1,1
1615,blood gold multitude cold unfold hue old dew you,ood old ude old old ue old ew ou,A B A B B C B C D,1 1 0 1 1 1 1 1 0,1
1616,heart home impart doom become spoil tomb toil coil,eart ome art oom ome oil omb oil oil,A B A C B D B D D,1 1 1 1 1 1 0 1 1,1
1617,hate shame fate name same pen fame men den,ate ame ate ame ame en ame en en,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1618,thing divine sting entwine repine beside twine tied side,ing ine ing ine ine ide ine ied ide,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1619,thyself own self gone groan rest own breast nest,elf own elf one oan est own east est,A B A B B C B C C,1 1 1 0 0 1 1 1 1,1
1620,reply deep misery sleep keep brow steep woe now,y eep y eep eep ow eep oe ow,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1621,perished brand cherished withstand command slaves land waves graves,ished and ished and and aves and aves aves,A B A B B C B C C,0 1 0 1 1 0 1 0 0,1
1622,fairest lone rarest gone known maid shone shade fade,est one est one own aid one ade ade,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1623,hall sail all gale fail countenance pale glance trance,all ail all ale ail ance ale ance ance,A B A B B C B C C,1 1 1 1 1 1 1 1 1,1
1624,old youth lovebehold truth ruth bear tooth here swear,old outh old uth uth ear ooth ere ear,A B A C C D B D D,1 1 1 0 0 1 0 1 1,1
