textid,words,sylls,ltrvec,perf,isrhymed
1734,ago there woe fair,o ere oe air,A B A B,1 1 0 0,1
1735,aside free ride we,ide ee ide e,A B A B,1 1 1 0,1
1736,track maid back obeyed,ack aid ack eyed,A B A B,1 1 1 1,1
1737,by feet populzai beat,y eet ai eat,A B C B,1 1 0 1,2
1738,fled train dead brain,ed ain ead ain,A B A B,1 1 1 1,1
1739,own thee alone be,own ee one e,A B A B,1 1 0 0,1
1740,came therein shame win,ame ein ame in,A B A C,1 1 1 1,2
1741,grew low anew foe,ew ow ew oe,A B A B,1 1 1 1,1
1742,slay die away populzai,ay ie ay ai,A B A C,1 1 1 0,2
1743,breath side death died,eath ide eath ied,A B A B,1 1 1 1,1
1744,scream lay dream away,eam ay eam ay,A B A B,1 1 1 1,1
1745,bold gold,old old,A A,1 1,1
1746,bore gore,ore ore,A A,1 1,1
1747,weak teak,eak eak,A A,1 1,1
1748,mean kerosene,ean ene,A A,1 1,1
1749,cried countryside,ied ide,A A,0 0,1
1750,press dress,ess ess,A A,1 1,1
1751,byre mire,yre ire,A B,0 1,0
1752,command land,and and,A A,1 1,1
1753,thone tyrone,one one,A A,1 1,1
1754,strong along,ong ong,A A,1 1,1
1755,meath teeth,eath eeth,A A,1 0,1
1756,zeal oneil,eal eil,A B,1 1,0
1757,lay away,ay ay,A A,1 1,1
1758,tyrone thone,one one,A A,1 1,1
1759,ends friends,ends ends,A A,1 1,1
1760,night fight,ight ight,A A,1 1,1
1761,clearing earring,ing ing,A A,1 1,1
1762,slain again,ain ain,A A,1 1,1
1763,will skill,ill ill,A A,1 1,1
1764,beef thief,eef ief,A A,1 1,1
1765,said head,aid ead,A A,1 0,1
1766,plain again,ain ain,A A,1 1,1
1767,raid stockade,aid ade,A A,1 1,1
1768,tired fired,ired ired,A A,0 0,1
1769,morninggold cold,old old,A A,1 1,1
1770,past blast,ast ast,A A,1 1,1
1771,broke smoke,oke oke,A A,1 1,1
1772,tyrone ulnarbone thone,one one one,A A A,1 1 1,1
1773,telegraphwire fire,ire ire,A A,1 1,1
1774,may mandalay,ay ay,A A,1 1,1
1775,swore more,ore ore,A A,1 1,1
1776,said head,aid ead,A A,1 0,1
1777,whirred heard,irred eard,A B,0 1,0
1778,dank tank,ank ank,A A,1 1,1
1779,son gun,on un,A A,1 1,1
1780,dread head,ead ead,A A,1 1,1
1781,way pay,ay ay,A A,1 1,1
1782,do anew,o ew,A A,1 1,1
1783,strife wife,ife ife,A A,1 1,1
1784,mould gold,ould old,A A,1 1,1
1785,embraced waist,aced aist,A B,0 0,0
1786,lips eclipse,ips ipse,A A,0 0,1
1787,breath death,eath eath,A A,1 1,1
1788,hide bride,ide ide,A A,1 1,1
1789,past last,ast ast,A A,1 1,1
1790,road load,oad oad,A A,1 1,1
1791,ghee babujee,ee ee,A A,1 1,1
1792,fled head,ed ead,A A,1 1,1
1793,slaved raved,aved aved,A A,0 0,1
1794,squeals heels,als els,A B,0 0,0
1795,back crack,ack ack,A A,1 1,1
1796,sing lockingring,ing ing,A A,1 1,1
1797,kissed twist,issed ist,A A,0 0,1
1798,eyes arise,eyes ise,A B,0 1,0
1799,fusillade swayed,ade ayed,A A,1 1,1
1800,see gbt,ee zzz,A B,1 0,0
1801,sight flight,ight ight,A A,1 1,1
1802,start cart,art art,A A,1 1,1
1803,woe boh,oe oh,A B,1 0,0
1804,state pet,ate et,A A,1 0,1
1805,knows bohs,ows ohs,A B,0 0,0
1806,discharged enlarged,arged arged,A A,0 0,1
1807,shock block,ock ock,A A,1 1,1
1808,fear ear,ear ear,A A,1 1,1
1809,undignified died,ied ied,A A,0 0,1
1810,ease knees,ease ees,A A,1 0,1
1811,scream dream,eam eam,A A,1 1,1
1812,shambles gambols,ambles ols,A B,0 0,0
1813,steel oneil,eel eil,A B,1 1,0
1814,drudges trudges,udges udges,A A,0 0,1
1815,ten then,en en,A A,1 1,1
1816,hammer dammer,er er,A A,0 0,1
1817,snow boh,ow oh,A B,1 0,0
1818,ran jan,an an,A A,1 1,1
1819,said head,aid ead,A A,1 0,1
1820,affair bear,air ear,A A,1 1,1
1821,bad add,ad add,A A,1 1,1
1822,blood food,ood ood,A A,1 1,1
1823,retain train,ain ain,A A,1 1,1
1824,power hour,er our,A A,0 1,1
1825,above love,ove ove,A A,1 1,1
1826,slow boh,ow oh,A B,1 0,0
1827,lay array,ay ay,A A,1 1,1
1828,days blaze,ays aze,A A,0 0,1
1829,dawn morn,awn orn,A B,1 1,0
1830,smell yell,ell yell,A A,1 0,1
1831,stood flood,ood ood,A A,1 1,1
1832,tide bride,ide ide,A A,1 1,1
1833,year tsaleer,ear eer,A A,1 1,1
1834,water slaughter,er er,A A,0 0,1
1835,life wife,ife ife,A A,1 1,1
1836,him him,im im,A A,1 1,1
1837,head red,ead ed,A A,1 0,1
1838,to to,o o,A A,1 1,1
1839,unfearing earring,ing ing,A A,1 1,1
1840,friend end,iend end,A A,1 1,1
1841,passion fashion,ion ion,A A,0 0,1
1842,unsainted fainted,ainted ainted,A A,0 0,1
1843,simoorie houri,ie i,A B,1 0,0
1844,mavournin mornin,in in,A A,1 1,1
1845,displaced erased,aced ased,A B,0 0,0
1846,life bar wife shalimar,ife ar ife ar,A B A B,1 1 1 1,1
1847,jezail fine jail kine,ail ine ail ine,A B A B,1 1 1 1,1
1848,byre grain fire again,yre ain ire ain,A B C B,0 1 1 1,2
1849,jat fall hut thrall,at all ut all,A B C B,1 1 1 1,2
1850,back quern clack turn,ack uern ack urn,A B A C,1 0 1 1,2
1851,shame mine flame kine,ame ine ame ine,A B A B,1 1 1 1,1
1852,before free more three,ore ee ore ee,A B A B,1 1 1 1,1
1853,low plain tow twain,ow ain ow ain,A B A B,1 1 1 1,1
1854,abazai hair lie bonair,ai air ie air,A B C B,0 1 1 1,2
1855,twilighttide other hide brother,ide er ide er,A B A B,1 0 1 0,1
1856,then fail men kheyl,en ail en eyl,A B A C,1 1 1 0,2
1857,afresh sin flesh skin,esh in esh in,A B A B,1 1 1 1,1
1858,day lay skye thereby blackwall all sheer privateer breeze seas rolled hold boast coast bunk junk fare finisterre bore nore black jack,ay ay ye y all all eer eer eeze eas olled old oast oast unk unk are erre ore ore ack ack,A A B B C C D D E E F F G G H H D I J J K K,1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1,1
1859,loan own line pine seas these boats oats beside lied harm yardarm,oan own ine ine eas ese ats ats ide ied arm arm,A A B B C C D D E E F F,1 1 1 1 0 0 0 0 1 1 1 1,1
1860,saw raw dark shark oil spoil mesh flesh draws claws enow dhow,aw aw ark ark oil oil esh esh aws aws ow ow,A A B B C C D D E E F F,1 1 1 1 1 1 1 1 0 0 1 1,1
1861,cold hold scuttlebutt cut thus us fair finisterre you true me seventythree,old old utt ut us us air erre ou ue e ee,A A B B C C D E F F G G,1 1 0 0 1 1 1 0 0 0 1 1,1
1862,line mine in sin wheel steal sweet fleet,ine ine in in eel eal eet eet,A A A A B B C C,1 1 0 0 1 1 1 1,1
1863,began merchantman spoon picaroon air fair storm warm broad cord,an an oon oon air air orm arm oad ord,A A B B C C D D E F,1 1 1 1 1 1 1 0 1 1,1
1864,craft laughed again grapnelchain brine line,aft aughed ain ain ine ine,A A B B C C,1 1 1 1 1 1,1
1865,sheer privateer admiralty sea tack black oranglaut port there fair,eer eer y ea ack ack aut ort ere air,A A B B C C D E A A,1 1 1 0 1 1 0 1 1 0,1
1866,clampherdown clean close arose marine,own ean ose ose ine,A B C C D,1 1 1 1 1,2
1867,ton beside sea free tide,on ide ea ee ide,A B C C B,1 1 1 1 1,1
1868,clampherdown light gun run fight,own ight un un ight,A B C C B,1 1 1 1 1,1
1869,miles cork fired tired stalk,iles ork ired ired alk,A B C C D,0 1 0 0 1,2
1870,apace below twain again so,ace ow ain ain o,A B C C B,1 1 1 1 1,1
1871,mile duck true blue stuck,ile uck ue ue uck,A B C C B,1 1 1 1 1,1
1872,steam below ram jam go,eam ow am am o,A B A A B,1 1 0 0 1,1
1873,clampherdown roll fire ire pole,own oll ire ire ole,A B C C B,1 0 1 1 1,1
1874,fast we stock clock see,ast e ock ock ee,A B C C B,1 1 1 1 1,1
1875,ab beam run gun steam,ab eam un un eam,A B C C B,1 1 1 1 1,1
1876,clampherdown armourbelt bow sow nordenfeldt,own elt ow ow eldt,A B C C D,1 1 1 1 0,2
1877,through swift sea be drift,ough ift ea e ift,A B C C B,1 1 1 1 1,1
1878,clampherdown tide north forth side,own ide orth orth ide,A B C C B,1 1 1 1 1,1
1879,done sword bow now board,one ord ow ow oard,A B C C B,1 1 1 1 0,1
1880,clampherdown men delight fight pen,own en ight ight en,A B C C B,1 1 1 1 1,1
1881,end hold fleet feet old,end old eet eet old,A B C C B,1 1 1 1 1,1
1882,clampherdown side steel congereel tide,own ide eel eel ide,A B C C B,1 1 1 1 1,1
1883,clampherdown sea foe ago be,own ea oe o e,A B C C B,1 1 1 1 1,1
1884,again cain away bay,ain ain ay ay,A A B B,1 1 1 1,1
1885,rails shifted gales drifted,ils ifted ales ifted,A B C B,0 0 0 0,2
1886,snow below dray bay,ow ow ay ay,A A B B,1 1 1 1,1
1887,by short fly port,y ort y ort,A B A B,1 1 1 1,1
1888,soul roll spray bay,oul oll ay ay,A A B B,1 0 1 1,1
1889,break shock strake plummerblock,eak ock ake ock,A B A B,1 1 0 1,1
1890,coal soul day bay,oal oul ay ay,A A B B,1 0 1 1,1
1891,still breath heel death,ill eath eel eath,A B A B,1 1 0 1,1
1892,between green play bay,een een ay ay,A A B B,1 1 1 1,1
1893,swell we hotel sea,ell e el ea,A B A B,1 1 1 1,1
1894,laughed aft way bay,aughed aft ay ay,A A B B,0 0 1 1,1
1895,tar bar we sea,ar ar e ea,A A B B,1 1 1 1,1
1896,again cain gay bay,ain ain ay ay,A A B B,1 1 1 1,1
1897,strife life alas grass found ground then men deceived sheaved stored abhorred beneath death,ife ife as ass ound ound en en eived eaved ored orred eath eath,A A B B D D E E F G H I J J,1 1 1 1 1 1 1 1 0 0 0 0 1 1,1
1898,woe ago know fly die,oe o ow y ie,A A A B B,1 1 1 1 1,1
1899,shroud beside swept tide,oud ide ept ide,A B C B,1 1 1 1,2
1900,all sea said me,all ea aid e,A B C B,1 1 1 1,2
1901,dead low song go,ead ow ong o,A B C B,1 1 1 1,2
1902,sang heart tonight depart,ang eart ight art,A B C B,1 1 1 1,2
1903,sea glass said pass,ea ass aid ass,A B C B,1 1 1 1,2
1904,sighed whin out sin,ighed in out in,A B C B,0 1 1 1,2
1905,hand catch go latch,and atch o atch,A B C B,1 1 1 1,2
1906,door atop dirt stop,oor op irt op,A B C B,1 1 1 1,2
1907,latch see shore free,atch ee ore ee,A B C B,1 1 1 1,2
1908,ghost spark said dark,ost ark aid ark,A B C B,1 1 1 1,2
1909,sighed dull tern gull,ighed ull ern ull,A B C B,0 1 1 1,2
1910,inland plough heard now,and ough eard ow,A B C B,1 1 1 1,2
1911,still harm rest arm,ill arm est arm,A B C B,1 1 1 1,2
1912,aside be said sea,ide e aid ea,A B C B,1 1 1 1,2
1913,pier piled hour child,ier iled our ild,A B C B,0 0 1 0,2
1914,breast came heed name,east ame eed ame,A B C B,1 1 1 1,2
1915,breast stark said dark,east ark aid ark,A B C B,1 1 1 1,2
1916,gold mould heart art,old ould eart art,A A B B,1 0 1 1,1
1917,anew review gain cain,ew iew ain ain,A A B B,1 0 1 1,1
1918,west rest start art,est est art art,A A B B,1 1 1 1,1
1919,apart art swung tongue,art art ung ue,A A B B,1 1 1 0,1
1920,tooth truth heart art,ooth uth eart art,A B C C,1 0 1 1,2
1921,surplicepeg egg cart art,eg egg art art,A A B B,1 1 1 1,1
1922,gold mould start art,old ould art art,A A B B,1 0 1 1,1
1923,flow ago through knew,ow o ough ew,A A A B,1 1 1 1,1
1924,story fails together tails,y ils er ils,A B C B,1 0 0 0,2
1925,forest they cornland play,est ey and ay,A B C B,1 1 1 1,2
1926,millet wheat branches street,et eat anches eet,A A B A,1 1 0 0,1
1927,farmers knew fathers too,ers ew ers oo,A B A B,0 1 0 0,1
1928,cornland flails prisons tails,and ils ons ils,A B C B,1 0 0 0,2
1929,fathers old millet mould,ers old et ould,A B C B,0 1 1 0,2
1930,furrow yoke prisons smoke,ow yoke ons oke,A B C B,1 0 0 1,2
1931,fathers knew forest too,ers ew est oo,A B C B,0 1 1 0,2
1932,story fails together tails,y ils er ils,A B C B,1 0 0 0,2
1933,ready below feather go,y ow er o,A B C B,1 1 0 1,2
1934,sevarely lord you aboard,y ord ou oard,A B C B,1 1 0 0,2
1935,sailin air batches fare,in air atches are,A B C B,1 1 0 1,2
1936,creation whales shindy tails,ion ales y ils,A B C D,0 0 1 0,0
1937,umbrageous invasion sir invitation,ous ion ir ion,A B C B,1 0 1 0,2
1938,fro know brag flag,o ow ag ag,A A B B,1 1 1 1,1
1939,dirt shirt share declare,irt irt are are,A A B B,1 1 1 1,1
1940,go floe god cod,o oe od od,A A B B,1 0 1 1,1
1941,flame came blast passed,ame ame ast assed,A A B B,1 1 1 1,1
1942,night light dare there,ight ight are ere,A A B B,1 1 1 1,1
1943,taen main croon lagoon,aen ain oon oon,A B C C,0 1 1 1,2
1944,keys breeze lone flown,eys eeze one own,A B C C,0 1 1 1,2
1945,horn torn sea free,orn orn ea ee,A A B B,1 1 1 1,1
1946,albatross cross dare there,oss oss are ere,A A B B,1 1 1 1,1
1947,come home typhoon kowloon,ome ome oon oon,A A B B,1 1 1 1,1
1948,before singapore rose crows,ore ore ose ows,A A B B,1 1 1 1,1
1949,wake sake maid stayed,ake ake aid ayed,A A B B,1 1 1 1,1
1950,knows snows dare there,ows ows are ere,A A B B,0 0 1 1,1
1951,fly die path wrath,y ie ath ath,A A B B,1 1 1 1,1
1952,hole toll breath death,ole oll eath eath,A A B B,1 0 1 1,1
1953,day away sky by,ay ay y y,A A B B,1 1 1 1,1
1954,kissed mist dare there,issed ist are ere,A A B B,0 0 1 1,1
1955,hurt dirt song wrong,urt irt ong ong,A A B B,1 1 1 1,1
1956,disgrace shootingcase it it,ace ase it it,A A B B,1 1 1 1,1
1957,knife life snigger trigger,ife ife er er,A A B B,1 1 0 0,1
1958,skies rise now how,ies ise ow ow,A A B B,0 0 1 1,1
1959,price advice believes thieves,ice ice eves eves,A A B B,1 1 0 0,1
1960,hide died away they,ide ied ay ey,A A B B,1 1 1 1,1
1961,heard word too knew,eard ord oo ew,A B C C,1 1 1 1,2
1962,jail clannagael down crown,ail ael own own,A B C C,1 0 1 1,2
1963,more door south mouth,ore oor outh outh,A A B B,1 0 1 1,1
1964,said red scoff off,aid ed off off,A A B B,1 0 1 1,1
1965,together bellwether pen again,er er en ain,A A B C,0 0 1 1,2
1966,yesterday away ball all,ay ay all all,A A B B,1 1 1 1,1
1967,may clay warm harm,ay ay arm arm,A A B B,1 1 1 1,1
1968,lane pane bees these,ane ane ees ese,A A B B,1 1 1 0,1
1969,dead bred low know,ead ed ow ow,A A B B,1 0 1 1,1
1970,straight hate cheered cleared,aight ate eered eared,A A B C,0 1 0 0,2
1971,still will again clane,ill ill ain ane,A A B B,1 1 1 1,1
1972,down crown perpends friends,own own ends ends,A A B B,1 1 1 1,1
1973,decreed need sweat set,eed eed eat et,A A B B,1 1 1 0,1
1974,drew crewe soil toil,ew ewe oil oil,A B C C,1 0 1 1,2
1975,seek weak line sign,eek eak ine ign,A A B B,1 1 1 1,1
1976,thereby die scrawl councilhall,y ie awl all,A A B B,1 1 1 1,1
1977,plain jane woke spoke,ain ane oke oke,A A B B,1 1 1 1,1
1978,telephone own top drop,one own op op,A A B B,1 1 1 1,1
1979,blowed road bill will,owed oad ill ill,A A B B,0 0 1 1,1
1980,ran man deremit schmitt,an an it itt,A A B C,1 1 1 0,2
1981,believe eve pen amen,ieve eve en en,A A B B,1 0 1 1,1
1982,held belled sands hands,eld elled ands ands,A A B B,1 1 0 0,1
1983,square hair away way cease keys high die lone bone guide side fair square,uare air ay ay ease eys igh ie one one uide ide air uare,A A C C D E F F G G H H A A,0 1 1 1 1 0 1 1 1 1 1 1 1 0,1
1984,you two there bare knife life me muscovy path wrath,ou o ere are ife ife e y ath ath,A A B B C C D D E E,1 1 1 0 1 1 1 0 1 1,1
1985,run done bore before say norroway,un one ore ore ay ay,A A B B C C,1 0 1 1 1 1,1
1986,gate prate kin within run tomlinson,ate ate in in un on,A A B B C C,1 1 1 1 1 0,1
1987,fell hell pain again mark dark bone hearthstone,ell ell ain ain ark ark one one,A A B B C C D D,1 1 1 1 1 1 1 1,1
1988,drew through he me scorn born high die night light feet heat fall all,ew ough e e orn orn igh ie ight ight eet eat all all,A B C C D D C C F F G G H H,1 1 1 1 1 1 1 0 1 1 1 1 1 1,1
1989,fair square run one knife life grave brave cool fool,air uare un one ife ife ave ave ool ool,A A B B C C D D E E,1 0 1 0 1 1 1 1 1 1,1
1990,did grid grace space abroad lord afresh flesh in sin high ay ran man worth earth fire desire,id id ace ace oad ord esh esh in in igh ay an an orth earth ire ire,A A B B C D E E F F G H I I J J K K,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1,1
1991,abroad hoard play away wind find bone own low go place face,oad oard ay ay ind ind one own ow o ace ace,A B C C D D E E F F G G,1 1 1 1 1 1 1 1 1 1 1 1,1
1992,host ghost flame name fry ay care there,ost ost ame ame y ay are ere,A A B B C D E E,1 1 1 1 1 1 1 1,1
1993,alone own whore sore brute repute pain again,one own ore ore ute ute ain ain,A A B B C C D D,1 1 1 1 1 1 1 1,1
1994,wait late eye die one tomlinson,ait ate ye ie one on,A A B B C C,1 1 0 0 1 0,1
1995,light flare night prayer,ight are ight yer,A B A C,1 1 1 0,2
1996,wrought thine thought mine,ought ine ought ine,A B A B,1 1 1 1,1
1997,denied offence guide excellence,ied ence uide ence,A B A B,0 1 0 1,1
1998,fade brain trade again,ade ain ade ain,A B A B,1 1 1 1,1
1999,desire stray fire clay,ire ay ire ay,A B A B,1 1 1 1,1
2000,place worth grace earth,ace orth ace earth,A B A B,1 1 1 0,1
2001,ken speed men need,en eed en eed,A B A B,1 1 1 1,1
2002,yield sun clover done wind rain long again,ield un er one ind ain ong ain,A B C B D E F E,1 1 0 0 1 1 1 1,2
2003,lass through trail new,ass ough ail ew,A B C D,1 1 1 1,0
2004,sun hate bay gate lass true trail new,un ate ay ate ass ue ail ew,A B C B D E F E,1 1 1 1 1 1 1 1,2
2005,old damp roll tramp lass crew trail new,old amp oll amp ass ew ail ew,A B C B D E F E,1 1 0 1 1 1 1 1,2
2006,snake maid sea trade lass screw trail new,ake aid ea ade ass ew ail ew,A B C B D E F E,1 1 1 1 1 1 1 1,2
2007,fore heave crate sheave lass through trail new,ore eave ate eave ass ough ail ew,A B C B D E F G,1 1 1 1 1 1 1 1,0
2008,tied dread deep lead lass view trail new,ied ead eep ead ass iew ail ew,A B C B D E F E,0 1 1 1 1 0 1 1,2
2009,light tame floors flame lass dew trail new,ight ame ors ame ass ew ail ew,A B C B D E F E,1 1 0 1 1 1 1 1,2
2010,comb by swing high lass blue trail new,omb y ing igh ass ue ail ew,A B C B D E F E,1 1 1 0 1 1 1 1,2
2011,start slow isle blow wind rain long again,art ow isle ow ind ain ong ain,A B C B D E F E,1 1 0 1 1 1 1 1,2
2012,lass do trail new,ass o ail ew,A B C B,1 1 1 1,2
2013,pride each mountainside beach,ide each ide each,A B A B,1 1 1 1,1
2014,tale wine bale line hail mine,ale ine ale ine ail ine,A B A B A B,1 1 1 1 1 1,1
2015,them down hem gown,em own em own,A B A B,1 1 1 1,1
2016,bands alone lands unknown stands own,ands one ands own ands own,A B A B A B,0 1 0 1 0 1,1
2017,fame beyond same faithfulfoolishfond name bond,ame yond ame ond ame ond,A B A C A C,1 0 1 1 1 1,1
2018,birth aside earth untried worth pride,irth ide earth ied orth ide,A B A B A B,1 1 1 1 1 1,1
2019,fray sky say i,ay y ay i,A B A C,1 1 1 0,2
2020,fee estate me gate sea wait,ee ate e ate ea ait,A B A B A B,1 1 0 1 1 1,1
2021,owe cheer go pier,owe eer o ier,A B C D,0 1 1 0,0
2022,remit kings fit plunderings lands sign mine hands,it ings it ings ands ign ine ands,A B A B C D D C,1 0 1 0 0 1 1 0,1
2023,heritage mirth high dry earth,age irth igh y earth,A B C C B,1 1 1 1 1,1
2024,righteousness hem dismayed strayed them,ess em ayed ayed em,A B C C B,1 1 0 0 1,1
2025,us overstale lord sword trebletale,us ale ord ord ale,A B C C B,1 1 1 1 1,1
2026,obedience ford own sown lord,ience ord own own ord,A B C C B,0 1 1 1 1,1
2027,interludes worth mean between earth,udes orth ean een earth,A B C C B,0 1 1 1 0,1
2028,knees seas voe go,ees eas oe o,A A B B,1 1 1 1,1
2029,floors roars trail hail,ors ars ail ail,A B C C,0 0 1 1,2
2030,care prayer chains lanes,are yer ins anes,A B C D,1 0 0 0,0
2031,wool hull sea dundee,ool ull ea ee,A A B B,1 0 1 1,1
2032,morn horn main again,orn orn ain ain,A A B B,1 1 1 1,1
2033,plates freights seek speak,ates ights eek eak,A B C C,0 0 1 1,2
2034,bergedges sledges horses dust rivercourses,edges edges es ust es,A A B C B,0 0 0 1 0,1
2035,town down need lead graze ways dried died lay way root fruit lost host sown own,own own eed ead aze ays ied ied ay ay oot uit ost ost own own,A A B B C C D D E E F F G G A A,1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1,1
2036,horn thereby unhailed born thereby,orn y ailed orn y,A B C A B,1 1 0 1 1,1
2037,again night stake main night,ain ight ake ain ight,A B C A B,1 1 1 1 1,1
2038,so here heart know here,o ere eart ow ere,A B C A B,1 1 1 1 1,1
2039,afar are deep creep,ar are eep eep,A A B B,1 0 1 1,1
2040,earth beat mirth feet,earth eat irth eet,A B A B,1 1 1 1,1
2041,time sun slime one,ime un ime one,A B A B,1 1 1 0,1
2042,door more freed seed rude blood,oor ore eed eed ude ood,A A B B C C,1 0 1 1 1 0,1
2043,in kin gibe bribe fee sea,in in ibe ibe ee ea,A A B B C C,1 1 1 1 1 1,1
