textid,poem,endwords,goldvector
2794,POEM21,travelling bring cut nut mind behind its bits barrows sparrows,1 1 2 2 3 3 4 4 5 5
2795,POEM21,there anywhere,1 1
2796,POEM21,use bruce was because priors byres lanes aeroplanes,1 1 2 2 3 3 4 4
2797,POEM21,crowed road turned learned dust just,1 1 2 2 3 3
2798,POEM21,said dead sold gold,1 1 2 2
2799,POEM21,again men himself shelf roared bottlesford course horse till hill see roguery son gun birth earth,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2800,POEM21,or more child wild free he uses muses mire lobliebythefire,1 1 2 2 3 3 4 4 5 5
2801,POEM21,saw daw tree bridgetinherbravery guess loveinidleness leeds milkmaids boy travellersjoy,1 1 2 2 3 3 4 4 5 5
2802,POEM21,ear dear lost rejoiced wren men back lack explain lane bay say,1 1 2 2 3 3 4 4 5 5 6 6
2803,POEM21,does buzz fray away fool school expressed best,1 1 2 2 3 3 4 4
2804,POEM21,anyone done wife knife speak week years ears poor bore hall wall times rhymes,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2805,POEM21,name came hob lob merry canterbury king slumbering lad sad,1 1 2 2 3 3 4 4 5 5
2806,POEM21,carried married boy destroy yet forget road load spade made,1 1 2 2 3 3 4 4 5 5
2807,POEM21,hill still sages ages strong song giantkiller miller flour hour bottlesford lord cade trade whatdyecall robinrunbythewall,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2808,POEM21,bob lob waterloo too dead bread again lane disappeared oldmansbeard stood blood wiltshireman began,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2809,POEM22,light bright park dark,1 1 2 2
2810,POEM22,one one dark mark,1 1 2 2
2811,POEM22,earth worth me be,1 1 2 2
2812,POEM22,treasured measured spot not,1 1 2 2
2813,POEM23,day may kind behind overpast last warm thunderstorm secure endure,1 1 2 2 3 3 4 4 5 5
2814,POEM23,lane again tall wall buttonhole roll ale nightingale,1 1 2 2 3 3 4 4
2815,POEM23,jack back harvester bur bed red earth birth basket it,1 1 2 2 3 3 4 4 5 5
2816,POEM23,well sell free me day say done rollwalkrun rill hill,1 1 2 2 3 3 4 4 5 5
2817,POEM23,bit it glad sad copse hops twentythird disappeared,1 1 2 2 3 3 4 4
2818,POEM24,endlessly melancholy solitude rude voice choice despair air calling falling history me,1 1 2 2 3 3 4 4 5 5 6 6
2819,POEM25,adlestrop afternoon there june,1 2 3 2
2820,POEM25,throat came saw name,1 1 2 2
2821,POEM25,grass dry fair sky,1 1 2 2
2822,POEM25,sang mistier birds gloucestershire,1 1 2 2
2823,POEM26,yet boom over gloom,1 2 3 2
2824,POEM26,alder pool plunge cool,1 2 3 2
2825,POEM26,tip mill roar hill,1 2 3 2
2826,POEM26,foam below said ago,1 2 3 2
2827,POEM26,close white till sight,1 2 3 2
2828,POEM26,crouched how seemed now,1 2 3 2
2829,POEM27,evening path spring lattermath said rest outspread possessed,1 2 3 2 4 5 6 5
2830,POEM27,prophecy interval me recall wondering spring,1 2 3 2 4 4
2831,POEM28,done plough stone now,1 2 1 2
2832,POEM28,most flower lost shower,1 2 1 2
2833,POEM29,rolled cold uncurled world sea gaiety strewn june heat lit,1 1 2 2 3 3 4 4 5 5
2834,POEM29,crowd aloud sleeper nettlecreeper unceasingly glee narrow arrow newmown down,1 1 2 2 3 3 4 4 5 5
2835,POEM29,brook forsook stood would yew due shade made uncut but,1 1 2 2 3 3 4 4 5 5
2836,POEM29,clean begin old untold crome home tree be implements hence change grange,1 1 2 2 3 3 4 4 5 5 6 6
2837,POEM30,know blue bow view day may due,1 2 1 2 3 3 2
2838,POEM30,year alone fear done suddenly see gone,1 2 1 2 3 3 2
2839,POEM31,walked started talked parted,1 2 1 2
2840,POEM31,disagreed be heed poetry,1 2 1 2
2841,POEM31,remote disinclined coat undermined,1 2 1 2
2842,POEM31,betonies earth crocuses birth,1 2 1 2
2843,POEM31,war moonrise afar eyes,1 2 1 2
2844,POEM31,crusades everything fades glittering,1 2 1 2
2845,POEM31,walks and talks sand,1 2 1 2
2846,POEM31,soon flowers moon hours,1 2 1 2
2847,POEM32,west filled guessed build,1 2 1 2
2848,POEM32,peeped thick keep brick,1 2 1 2
2849,POEM32,mouse understand house hand,1 2 1 2
2850,POEM32,page pillow age willow,1 2 1 2
2851,POEM33,thirty dirty last paths dinted overprinted charactered bird,1 1 2 2 3 3 4 4
2852,POEM33,roads woods scatter water thorn scorn flood mud,1 1 2 2 3 3 4 4
2853,POEM33,greener cleaner cold old,1 1 2 2
2854,POEM33,cloud loud east west black lack stare there,1 1 2 2 3 3 4 4
2855,POEM33,bright light dearly clearly eye sky dyes skies,1 1 2 2 3 3 4 4
2856,POEM34,sun family gun tree rain snow pain bough,1 2 1 2 3 4 3 4
2857,POEM34,sleeper murderer keeper were wind snow sinned bough,1 2 1 2 3 4 3 4
2858,POEM34,too tail do avail rain crow pain bough,1 2 1 2 3 4 3 4
2859,POEM34,beasts feather feasts together leisure snow pleasure bough,1 2 1 2 3 4 3 4
2860,POEM35,wind dark tree mark,1 2 3 2
2861,POEM35,with shame till game,1 2 3 2
2862,POEM35,nests known not done,1 2 3 2
2863,POEM35,deephid into hazelnuts grew,1 2 3 2
2864,POEM36,sea shaking land making dried sand,1 2 3 2 4 3
2865,POEM36,clouds perfectly bright me world sight,1 2 3 2 4 3
2866,POEM36,always feet shade repeat aroving maid,1 2 3 2 4 3
2867,POEM37,bugle blue blackened anew,1 2 3 2
2868,POEM37,forest known voices moan,1 2 3 2
2869,POEM37,hollies between charcoalburners seen,1 2 3 2
2870,POEM37,linen line reading fine,1 2 3 2
2871,POEM37,thicket playing melody saying,1 2 3 2
2872,POEM38,sleep deep lose straight late choose,1 1 2 3 3 2
2873,POEM38,track crack brink travellers blurs sink,1 1 2 3 3 2
2874,POEM38,ends ends trouble bitter sweeter noble,1 1 2 3 3 2
2875,POEM38,book look now unknown alone how,1 1 2 3 3 2
2876,POEM38,towers lowers shelf obey way myself,1 1 2 3 3 2
2877,POEM39,night light crow blow stand hand arms farms,1 1 2 2 3 3 4 4
